            # q-path           omega(meV)         lw_diff(meV)          lambda_diff
            1.422000            30.323300          1.71500e-03          9.45433e-03
            1.429000            30.323500          1.44600e-03          7.97150e-03
            1.436100            30.323700          3.50000e-04          1.92940e-03
            1.443200            30.324000         -9.98000e-04         -5.50200e-03
            1.450200            30.324300          8.25000e-04          4.54780e-03
            1.457300            30.324600          5.36000e-04          2.95470e-03
            1.464300            30.324900         -5.40000e-05         -2.97300e-04
            1.471400            30.325300          1.20600e-03          6.64760e-03
            1.478500            30.325800          2.95000e-04          1.62600e-03
            1.485500            30.326300         -3.19000e-04         -1.75830e-03
            1.492600            30.326800          9.99000e-04          5.50608e-03
            1.499600            30.327400          6.13000e-04          3.37850e-03
            1.506700            30.328100          8.01000e-04          4.41440e-03
            1.513800            30.328800          7.08000e-04          3.90170e-03
            1.520800            30.329600          4.79000e-04          2.63960e-03
            1.527900            30.330500          1.01000e-04          5.56500e-04
            1.534900            30.331400         -9.90000e-05         -5.45500e-04
            1.542000            30.332500         -1.35000e-04         -7.43800e-04
            1.549100            30.333600          6.13000e-04          3.37710e-03
            1.556100            30.334800          7.99000e-04          4.40140e-03
            1.563200            30.336100          3.99000e-04          2.19780e-03
            1.584100            30.356400         -3.01800e-03         -1.66019e-02
            1.605100            30.379400          4.22000e-04          2.31780e-03
            1.626100            30.404900         -1.20200e-03         -6.59070e-03
            1.647000            30.432800          2.61000e-04          1.42860e-03
            1.668000            30.463000          9.21000e-04          5.03091e-03
            1.689000            30.495200          4.71000e-04          2.56740e-03
            1.709900            30.529500         -1.31000e-04         -7.12500e-04
            1.730900            30.565700          5.23000e-04          2.83771e-03
            1.751900            30.603700         -9.30000e-05         -5.03300e-04
            1.772800            30.643300          8.20000e-05          4.42700e-04
            1.793800            30.684400         -6.20000e-04         -3.33800e-03
            1.814800            30.727000          9.50000e-05          5.10000e-04
            1.835700            30.770900         -9.74000e-04         -5.21480e-03
            1.856700            30.816000          2.19100e-03          1.16953e-02
            1.877700            30.862100          1.54000e-03          8.19590e-03
            1.898600            30.909200          4.14000e-04          2.19700e-03
            1.919600            30.957100          2.14700e-03          1.13569e-02
            1.940500            31.005600          2.28100e-03          1.20271e-02
            1.961500            31.031200         -2.08000e-04         -1.09500e-03
            1.982500            31.011200          6.00000e-06          3.16000e-05
            2.003400            30.992600          9.70000e-05          5.11900e-04
            2.024400            30.975600         -3.89000e-04         -2.05510e-03
            2.045400            30.960000          2.19000e-04          1.15822e-03
            2.066300            30.946100         -2.86000e-04         -1.51390e-03
            2.087300            30.933600         -2.07800e-03         -1.10083e-02
            2.108300            30.922700         -1.06000e-03         -5.61930e-03
            2.129200            30.913200          5.77000e-04          3.06069e-03
            2.150200            30.904900          3.31000e-04          1.75669e-03
            2.171200            30.897900         -2.15000e-04         -1.14160e-03
            2.192100            30.892000         -8.50000e-04         -4.51500e-03
            2.213100            30.887000         -2.04900e-03         -1.08876e-02
            2.234100            30.882900          8.35000e-04          4.43790e-03
            2.255000            30.879500         -4.72000e-04         -2.50920e-03
            2.276000            30.876700         -8.40000e-04         -4.46630e-03
            2.297000            30.874500         -3.39000e-04         -1.80270e-03
            2.317900            30.872800          6.72000e-04          3.57400e-03
            2.338900            30.871500          1.80700e-03          9.61090e-03
            2.359800            30.870600         -1.02400e-03         -5.44680e-03
            2.380800            30.870000         -5.00000e-04         -2.66000e-03
            2.401800            30.869300          1.37800e-03          7.33010e-03
            2.415300            30.885300          4.70000e-05          2.49700e-04
            2.428900            30.901700         -5.84000e-04         -3.10000e-03
            2.442400            30.918400         -5.00000e-05         -2.65100e-04
            2.456000            30.935300         -1.56300e-03         -8.27900e-03
            2.469500            30.952700         -3.00000e-04         -1.58740e-03
            2.483000            30.970400          6.15000e-04          3.25020e-03
            2.496600            30.988500         -4.15600e-03         -2.19390e-02
            2.510100            31.007000          1.02200e-03          5.38900e-03
            2.523700            31.026000         -8.02000e-04         -4.22300e-03
            2.537200            31.045600         -1.11900e-03         -5.88600e-03
            2.550800            31.065800         -2.27000e-04         -1.19240e-03
            2.564300            31.086500         -6.01400e-03         -3.15460e-02
            2.577800            31.108000          1.36200e-03          7.13480e-03
            2.591400            31.130100         -1.77700e-03         -9.29480e-03
            2.604900            31.152900          9.19000e-04          4.79990e-03
            2.618500            31.176400          1.46000e-04          7.61000e-04
            2.632000            31.200600          1.15000e-03          5.98860e-03
            2.645600            31.225300         -3.11700e-03         -1.62049e-02
            2.659100            31.250600          1.07800e-03          5.59570e-03
            2.672600            31.276400         -1.02900e-03         -5.33200e-03
            2.686200            31.302500         -1.21100e-03         -6.26510e-03
            2.699700            31.328900          4.12000e-04          2.12780e-03
            2.713300            31.355300         -2.48000e-04         -1.27830e-03
            2.726800            31.381600         -1.73200e-03         -8.91540e-03
            2.740400            31.407700         -8.73000e-04         -4.48580e-03
            2.753900            31.433300         -1.96600e-03         -1.00860e-02
            2.767500            31.458200         -3.61000e-04         -1.84900e-03
            2.781000            31.481700         -7.20000e-04         -3.68300e-03
            2.794500            31.455500          4.63500e-03          2.37450e-02
            2.808100            31.406600          8.47000e-04          4.35300e-03
            2.821600            31.358400          6.19000e-04          3.19100e-03
            2.835200            31.312000          3.75800e-03          1.94300e-02
            2.848700            31.268200          3.43900e-03          1.78300e-02
            2.862300            31.228100         -2.49600e-03         -1.29740e-02
            2.875800            31.192500          3.51600e-03          1.83180e-02
            2.889300            31.162200         -4.25000e-04         -2.21900e-03
            2.902900            31.137800          1.18700e-03          6.20000e-03
            2.916400            31.119900         -1.31890e-02         -6.90400e-02
            2.930000            31.109100         -3.08720e-02         -1.61699e-01
            2.943500            31.105500         -2.60860e-02         -1.36664e-01
            2.976000            31.107600         -1.89070e-02         -9.90400e-02
            3.008500            31.114000          3.25500e-03          1.70440e-02
            3.040900            31.124400         -5.94000e-04         -3.10800e-03
            3.073400            31.138100         -1.58900e-03         -8.30740e-03
            3.105900            31.151200         -4.42000e-04         -2.30890e-03
            3.138400            31.149100         -2.17000e-04         -1.13370e-03
            3.170800            31.134800         -4.40000e-05         -2.30090e-04
            3.203300            31.113300         -1.00000e-05         -5.23640e-05
            3.235800            31.087000         -2.10000e-05         -1.10157e-04
            3.268300            31.057400         -2.00000e-06         -1.05110e-05
            3.300700            31.025400          3.00000e-06          1.57990e-05
            3.333200            30.991400         -8.00000e-06         -4.22300e-05
            3.365700            30.955500         -3.52000e-04         -1.86211e-03
            3.398100            30.917700         -9.80000e-05         -5.19720e-04
            3.430600            30.877600         -3.72000e-04         -1.97778e-03
            3.463100            30.835000          1.22000e-04          6.50430e-04
            3.495600            30.789700         -1.21800e-03         -6.51270e-03
            3.528000            30.741200          1.45000e-04          7.77800e-04
            3.560500            30.689400         -1.20000e-04         -6.45800e-04
            3.593000            30.634200          1.37200e-03          7.41090e-03
            3.625500            30.575600          1.85100e-03          1.00370e-02
            3.657900            30.513800         -1.05000e-04         -5.71000e-04
            3.690400            30.449400         -1.65100e-03         -9.02600e-03
            3.722900            30.384300          3.86800e-03          2.12381e-02
            3.755400            30.325200         -1.56500e-03         -8.62600e-03
            3.787800            30.299300          2.17900e-03          1.20319e-02
            3.820300            30.360500          5.37000e-04          2.95310e-03
            3.852800            30.475800         -5.17000e-04         -2.82170e-03
            3.885200            30.596200         -2.19000e-04         -1.18580e-03
            3.917700            30.707900         -1.37900e-03         -7.41300e-03
            3.950200            30.807200         -1.09000e-04         -5.82200e-04
            3.982700            30.892900         -2.50000e-05         -1.32760e-04
            4.015100            30.964300         -1.49000e-04         -7.87750e-04
            4.047600            31.021400         -2.07000e-04         -1.09040e-03
            4.080100            31.064000         -3.31700e-03         -1.74242e-02
            4.112600            31.092000         -1.05200e-03         -5.51630e-03
            4.145000            31.105300         -6.41000e-04         -3.35830e-03
            4.177500            31.103800          1.00000e-04          5.24000e-04
            4.210000            31.087300          5.11000e-04          2.68031e-03
            4.242400            31.055700          1.10000e-05          5.78000e-05

            0.000000            31.105500         -2.60860e-02         -1.36664e-01
            0.025000            31.113400         -3.42500e-03         -1.79300e-02
            0.049900            31.135700          7.04000e-03          3.68160e-02
            0.074900            31.168900          9.06000e-04          4.72700e-03
            0.099800            31.206600         -2.28900e-03         -1.19150e-02
            0.124800            31.241300         -1.12000e-03         -5.81700e-03
            0.149800            31.266100         -2.15400e-03         -1.11689e-02
            0.174700            31.278100          1.81000e-04          9.37800e-04
            0.199700            31.278900         -1.80700e-03         -9.36200e-03
            0.224600            31.271600         -2.80000e-05         -1.45200e-04
            0.249600            31.260200          1.91000e-04          9.90800e-04
            0.274600            31.266500         -6.96100e-03         -3.60950e-02
            0.299500            31.267100         -7.22900e-03         -3.74830e-02
            0.324500            31.261600         -2.52700e-03         -1.31080e-02
            0.349400            31.249900         -3.70900e-03         -1.92530e-02
            0.374400            31.232400         -6.59300e-03         -3.42620e-02
            0.399300            31.209500         -2.11300e-03         -1.09970e-02
            0.424300            31.182000         -1.28950e-02         -6.72300e-02
            0.449300            31.158800          1.64400e-03          8.58400e-03
            0.474200            31.155400          3.30000e-04          1.72340e-03
            0.499200            31.154700         -6.43000e-04         -3.35810e-03
            0.524100            31.156900         -9.94000e-04         -5.19070e-03
            0.549100            31.161900         -2.21000e-04         -1.15360e-03
            0.574100            31.169600         -2.11000e-04         -1.10090e-03
            0.599000            31.179700         -3.00000e-06         -1.56000e-05
            0.624000            31.192100         -3.10000e-04         -1.61515e-03
            0.648900            31.206200          5.30000e-05          2.75880e-04
            0.673900            31.221600          1.04000e-04          5.40820e-04
            0.698900            31.238000          9.20000e-05          4.77910e-04
            0.723800            31.254700         -1.28000e-04         -6.64200e-04
            0.748800            31.271300         -5.21000e-04         -2.70070e-03
            0.773700            31.287500         -2.63000e-04         -1.36185e-03
            0.798700            31.303000          4.70000e-05          2.43140e-04
            0.823700            31.317700          7.00000e-06          3.61800e-05
            0.848600            31.331500         -4.00000e-06         -2.06600e-05
            0.873600            31.344600          7.00000e-06          3.61100e-05
            0.898500            31.357200         -2.00000e-05         -1.03110e-04
            0.923500            31.369400          2.50000e-05          1.28780e-04
            0.948400            31.381400          4.20000e-05          2.16160e-04
            0.973400            31.393500          1.10000e-05          5.65700e-05
            0.998400            31.405700          1.66000e-04          8.53130e-04
            1.007800            31.407400          1.05000e-04          5.39590e-04
            1.017200            31.409400          1.34000e-04          6.88490e-04
            1.026600            31.411800         -1.71000e-04         -8.78500e-04
            1.036000            31.414400          8.60000e-05          4.41800e-04
            1.045400            31.417300          6.40000e-05          3.28690e-04
            1.054800            31.420400         -4.06000e-04         -2.08460e-03
            1.064300            31.423800         -3.00000e-06         -1.54000e-05
            1.073700            31.427300          1.06000e-04          5.43990e-04
            1.083100            31.431000          4.20000e-05          2.15500e-04
            1.092500            31.434900         -5.40000e-05         -2.77000e-04
            1.101900            31.438800          2.63000e-04          1.34886e-03
            1.111300            31.442800          2.53000e-04          1.29722e-03
            1.120700            31.446800          2.23000e-04          1.14307e-03
            1.130200            31.450800          2.13000e-04          1.09151e-03
            1.139600            31.454700          3.40000e-04          1.74200e-03
            1.149000            31.458500          2.03000e-04          1.03982e-03
            1.158400            31.462200          1.97000e-04          1.00882e-03
            1.167800            31.465800          1.99000e-04          1.01883e-03
            1.177200            31.469100          1.76000e-04          9.00930e-04
            1.186600            31.472300          4.90000e-05          2.50770e-04
            1.196000            31.475200          7.30000e-05          3.73520e-04
            1.205500            31.477900          7.50000e-05          3.83690e-04
            1.214900            31.480300          1.20000e-05          6.13800e-05
            1.224300            31.482400          1.83000e-04          9.35938e-04
            1.233700            31.484200          1.07000e-04          5.47180e-04
            1.243100            31.485700          5.50000e-05          2.81233e-04
            1.252500            31.486800          6.90000e-05          3.52795e-04
            1.261900            31.487700          1.54000e-04          7.87400e-04
            1.271400            31.488200          9.00000e-06          4.60200e-05
            1.280800            31.488300          2.00000e-06          1.02250e-05
            1.287800            31.488200          1.68000e-04          8.58897e-04
            1.294900            31.487900          1.82000e-04          9.30500e-04
            1.302000            31.487500          4.70000e-05          2.40290e-04
            1.309000            31.486800          6.90000e-05          3.52795e-04
            1.316100            31.486000          1.61000e-04          8.23231e-04
            1.323100            31.485000          4.30000e-05          2.19883e-04
            1.330200            31.483700          1.49000e-04          7.61984e-04
            1.337300            31.482400          1.83000e-04          9.35938e-04
            1.344300            31.480800          1.80000e-04          9.20650e-04
            1.351400            31.479100          3.70000e-05          1.89270e-04
            1.358400            31.477200          2.10000e-05          1.07440e-04
            1.365500            31.475200          7.30000e-05          3.73520e-04
            1.372600            31.473000          9.00000e-06          4.60600e-05
            1.379600            31.470700          1.12000e-04          5.73240e-04
            1.386700            31.468300          2.00000e-04          1.02383e-03
            1.393700            31.465800          1.99000e-04          1.01883e-03
            1.400800            31.463100          1.52000e-04          7.78320e-04
            1.407900            31.460400          1.16000e-04          5.94100e-04
            1.414900            31.457600          1.84000e-04          9.42550e-04
            1.422000            31.454700          3.40000e-04          1.74200e-03
            1.429000            31.451800          1.79000e-04          9.17280e-04
            1.436100            31.448800          3.00000e-04          1.53761e-03
            1.443200            31.445800          2.81000e-04          1.44051e-03
            1.450200            31.442800          2.53000e-04          1.29722e-03
            1.457300            31.439800          3.05000e-04          1.56410e-03
            1.464300            31.436800          1.83000e-04          9.38690e-04
            1.471400            31.433900          2.09000e-04          1.07225e-03
            1.478500            31.431000          4.20000e-05          2.15500e-04
            1.485500            31.428200          6.30000e-05          3.23360e-04
            1.492600            31.425500          1.65000e-04          8.46950e-04
            1.499600            31.422900          5.50000e-05          2.82400e-04
            1.506700            31.420400         -4.06000e-04         -2.08460e-03
            1.513800            31.418000          1.03000e-04          5.28990e-04
            1.520800            31.415800          1.57000e-04          8.06390e-04
            1.527900            31.413700         -7.80000e-05         -4.00700e-04
            1.534900            31.411800         -1.71000e-04         -8.78500e-04
            1.542000            31.410000          1.49000e-04          7.65580e-04
            1.549100            31.408400          3.70000e-05          1.90200e-04
            1.556100            31.407000          1.63000e-04          8.37640e-04
            1.563200            31.405700          1.66000e-04          8.53130e-04
            1.584100            31.393200         -4.80000e-05         -2.46890e-04
            1.605100            31.380000         -6.00000e-05         -3.08870e-04
            1.626100            31.366200         -3.46000e-04         -1.78271e-03
            1.647000            31.351500          1.20000e-04          6.18870e-04
            1.668000            31.335800          3.90000e-05          2.01340e-04
            1.689000            31.319100          2.60000e-05          1.34360e-04
            1.709900            31.301200          2.50000e-05          1.29340e-04
            1.730900            31.282100          7.50000e-05          3.88509e-04
            1.751900            31.261800          2.70000e-05          1.40044e-04
            1.772800            31.240300         -2.64000e-04         -1.37120e-03
            1.793800            31.217800          1.29000e-04          6.70980e-04
            1.814800            31.194500          4.10000e-05          2.13540e-04
            1.835700            31.170600         -5.02000e-04         -2.61900e-03
            1.856700            31.146300          5.70000e-05          2.97900e-04
            1.877700            31.122100         -3.30000e-04         -1.72710e-03
            1.898600            31.098300         -9.04000e-04         -4.73830e-03
            1.919600            31.075000         -5.87000e-04         -3.08130e-03
            1.940500            31.052600          2.79000e-04          1.46670e-03
            1.961500            31.054600         -5.51200e-03         -2.89720e-02
            1.982500            31.103900         -2.10100e-03         -1.10080e-02
            2.003400            31.153100          3.94000e-04          2.05800e-03
            2.024400            31.202300          3.83500e-03          1.99676e-02
            2.045400            31.251000          1.25400e-03          6.50880e-03
            2.066300            31.299100          1.42600e-03          7.37880e-03
            2.087300            31.346200          7.83000e-04          4.03940e-03
            2.108300            31.392200         -3.56700e-03         -1.83478e-02
            2.129200            31.436700          1.80600e-03          9.26330e-03
            2.150200            31.479500          1.27400e-03          6.51690e-03
            2.171200            31.520100         -4.02000e-04         -2.05070e-03
            2.192100            31.558500         -3.91000e-04         -1.99000e-03
            2.213100            31.594200          9.58000e-04          4.86500e-03
            2.234100            31.627100          1.99500e-03          1.01102e-02
            2.255000            31.656700         -4.71600e-03         -2.38540e-02
            2.276000            31.683000         -1.85400e-03         -9.36200e-03
            2.297000            31.705600          3.45000e-04          1.73970e-03
            2.317900            31.724400         -3.82000e-04         -1.92400e-03
            2.338900            31.739200          4.14000e-04          2.08320e-03
            2.359800            31.749900         -5.90000e-05         -2.97000e-04
            2.380800            31.756300         -6.33000e-04         -3.18180e-03
            2.401800            31.758500          1.34000e-03          6.73500e-03
            2.415300            31.758900          2.04000e-03          1.02525e-02
            2.428900            31.760400          9.30000e-04          4.67340e-03
            2.442400            31.762900         -1.61800e-03         -8.13000e-03
            2.456000            31.766500          1.03000e-03          5.17360e-03
            2.469500            31.771100         -1.14500e-03         -5.75000e-03
            2.483000            31.776700         -2.87900e-03         -1.44530e-02
            2.496600            31.783200          1.71600e-03          8.61090e-03
            2.510100            31.790600         -1.00560e-02         -5.04380e-02
            2.523700            31.798500         -1.87700e-03         -9.41000e-03
            2.537200            31.806900         -1.02760e-02         -5.14890e-02
            2.550800            31.815300         -4.20100e-03         -2.10380e-02
            2.564300            31.823200         -1.68900e-03         -8.45400e-03
            2.577800            31.830400         -6.74100e-03         -3.37260e-02
            2.591400            31.836000          2.40000e-04          1.20100e-03
            2.604900            31.839800          1.09800e-03          5.49070e-03
            2.618500            31.840900          1.64400e-03          8.22010e-03
            2.632000            31.839000         -2.11200e-03         -1.05610e-02
            2.645600            31.833400         -4.07900e-03         -2.04040e-02
            2.659100            31.823700          2.95000e-04          1.47700e-03
            2.672600            31.809600         -2.39900e-03         -1.20190e-02
            2.686200            31.784900         -9.19400e-03         -4.61310e-02
            2.699700            31.755800         -2.32000e-03         -1.16620e-02
            2.713300            31.722300          1.02100e-03          5.14350e-03
            2.726800            31.684800         -5.36000e-04         -2.70600e-03
            2.740400            31.643800          3.04900e-03          1.54349e-02
            2.753900            31.599700          1.58300e-03          8.03600e-03
            2.767500            31.553300          3.04300e-03          1.54930e-02
            2.781000            31.505700          3.23700e-03          1.65310e-02
            2.794500            31.481600          5.06000e-03          2.58798e-02
            2.808100            31.430800          3.74000e-04          1.91900e-03
            2.821600            31.380200          5.82000e-04          2.99600e-03
            2.835200            31.330800          2.89100e-03          1.49290e-02
            2.848700            31.283800          4.05500e-03          2.10030e-02
            2.862300            31.240400         -2.49600e-03         -1.29640e-02
            2.875800            31.201500          3.51600e-03          1.83070e-02
            2.889300            31.168200         -4.25000e-04         -2.21700e-03
            2.902900            31.141400          1.18700e-03          6.20000e-03
            2.916400            31.121700         -1.31890e-02         -6.90200e-02
            2.930000            31.109600         -3.08720e-02         -1.61701e-01
            2.943500            31.105500         -2.60860e-02         -1.36664e-01
            2.976000            31.110900         -1.89070e-02         -9.90200e-02
            3.008500            31.124900          3.25500e-03          1.70320e-02
            3.040900            31.142000          9.21000e-04          4.81400e-03
            3.073400            31.155500         -9.06000e-04         -4.73170e-03
            3.105900            31.164400         -4.42000e-04         -2.30690e-03
            3.138400            31.181700         -5.34000e-04         -2.78400e-03
            3.170800            31.205600         -7.00000e-05         -3.64390e-04
            3.203300            31.233200          5.00000e-06          2.59800e-05
            3.235800            31.264300         -8.30000e-05         -4.30440e-04
            3.268300            31.299100          4.00000e-06          2.06950e-05
            3.300700            31.338100         -2.00000e-06         -1.03230e-05
            3.333200            31.382100          3.00000e-06          1.54440e-05
            3.365700            31.431900         -3.39000e-04         -1.73934e-03
            3.398100            31.488500         -1.76000e-04         -8.99820e-04
            3.430600            31.552700         -2.80000e-04         -1.42570e-03
            3.463100            31.625200         -1.00000e-05         -5.06900e-05
            3.495600            31.706700         -1.64000e-03         -8.26940e-03
            3.528000            31.797400          2.60000e-05          1.30300e-04
            3.560500            31.897400          1.36000e-04          6.77600e-04
            3.593000            32.006500          4.22000e-04          2.08820e-03
            3.625500            32.123900         -1.02100e-03         -5.01600e-03
            3.657900            32.249000          1.21000e-03          5.89770e-03
            3.690400            32.380400          2.41000e-04          1.16500e-03
            3.722900            32.516700          1.34100e-03          6.42903e-03
            3.755400            32.656300         -5.76000e-04         -2.73790e-03
            3.787800            32.797300          7.01000e-04          3.30350e-03
            3.820300            32.937600          3.30000e-04          1.54190e-03
            3.852800            33.075400         -6.59000e-04         -3.05360e-03
            3.885200            33.208500         -9.40000e-05         -4.32100e-04
            3.917700            33.335400         -5.42000e-04         -2.47240e-03
            3.950200            33.454300          2.65000e-04          1.20027e-03
            3.982700            33.564300          7.70000e-05          3.46470e-04
            4.015100            33.664300          1.40000e-05          6.26200e-05
            4.047600            33.754000         -4.66000e-04         -2.07330e-03
            4.080100            33.833200         -1.20000e-05         -5.32000e-05
            4.112600            33.902300         -4.41000e-04         -1.94490e-03
            4.145000            33.961700         -1.40000e-05         -6.15000e-05
            4.177500            34.012200         -1.15000e-04         -5.03900e-04
            4.210000            34.054900         -1.30000e-05         -5.69000e-05
            4.242400            34.090700          8.00000e-05          3.49000e-04

            0.000000            31.642200          1.00000e-06          5.06310e-06
            0.025000            31.643600          9.71000e-04          4.91500e-03
            0.049900            31.648600         -3.44000e-04         -1.74100e-03
            0.074900            31.659800          4.22000e-04          2.13400e-03
            0.099800            31.681700         -3.61000e-04         -1.82320e-03
            0.124800            31.719900         -4.89000e-04         -2.46360e-03
            0.149800            31.779200         -6.30000e-04         -3.16220e-03
            0.174700            31.859900          2.76000e-04          1.37830e-03
            0.199700            31.958500         -1.64900e-03         -8.18390e-03
            0.224600            32.069300         -1.56000e-04         -7.68900e-04
            0.249600            32.187200         -4.29000e-04         -2.09910e-03
            0.274600            32.307500         -1.46000e-04         -7.09100e-04
            0.299500            32.426400         -7.10000e-04         -3.42290e-03
            0.324500            32.541000         -1.37800e-03         -6.59650e-03
            0.349400            32.648900          7.60000e-04          3.61410e-03
            0.374400            32.748300         -4.30000e-04         -2.03290e-03
            0.399300            32.837800         -2.00200e-03         -9.41140e-03
            0.424300            32.916800         -6.92000e-04         -3.23700e-03
            0.449300            32.985000         -2.73000e-04         -1.27220e-03
            0.474200            33.042600          2.85000e-04          1.32320e-03
            0.499200            33.090000         -9.19000e-04         -4.25460e-03
            0.524100            33.128200         -4.52000e-04         -2.08780e-03
            0.549100            33.158400         -1.20000e-04         -5.53200e-04
            0.574100            33.181900         -5.94000e-04         -2.73470e-03
            0.599000            33.200300          2.74000e-04          1.26012e-03
            0.624000            33.215100         -2.92000e-04         -1.34160e-03
            0.648900            33.228000         -1.23000e-04         -5.64750e-04
            0.673900            33.240400          9.50000e-05          4.35830e-04
            0.698900            33.253900         -2.80000e-05         -1.28360e-04
            0.723800            33.269700         -3.75000e-04         -1.71733e-03
            0.748800            33.288600         -5.41000e-04         -2.47479e-03
            0.773700            33.311400          4.10000e-05          1.87290e-04
            0.798700            33.338400         -1.45000e-04         -6.61360e-04
            0.823700            33.369600         -1.00000e-06         -4.55000e-06
            0.848600            33.404700         -8.00000e-06         -3.63400e-05
            0.873600            33.443000         -8.00000e-06         -3.62500e-05
            0.898500            33.483700         -2.10000e-05         -9.49500e-05
            0.923500            33.526000          0.00000e+00          0.00000e+00
            0.948400            33.568700         -3.90000e-05         -1.75430e-04
            0.973400            33.610700         -2.00000e-05         -8.97400e-05
            0.998400            33.651100         -1.34000e-04         -5.99810e-04
            1.007800            33.655700         -1.90000e-04         -8.50300e-04
            1.017200            33.660300         -7.50000e-05         -3.35550e-04
            1.026600            33.664800          1.10000e-05          4.92000e-05
            1.036000            33.669200          1.30000e-05          5.81300e-05
            1.045400            33.673600          4.20000e-05          1.87760e-04
            1.054800            33.677800          4.50000e-05          2.01120e-04
            1.064300            33.682000         -2.50000e-05         -1.11710e-04
            1.073700            33.686000          9.00000e-06          4.02000e-05
            1.083100            33.689800          1.80000e-05          8.04000e-05
            1.092500            33.693600          5.00000e-05          2.23260e-04
            1.101900            33.697100          8.90000e-05          3.97320e-04
            1.111300            33.700500          1.35000e-04          6.02550e-04
            1.120700            33.703700          1.54000e-04          6.87220e-04
            1.130200            33.706800          1.90000e-04          8.47690e-04
            1.139600            33.709600          1.07000e-04          4.77320e-04
            1.149000            33.712300          1.38000e-04          6.15510e-04
            1.158400            33.714800          8.70000e-05          3.87980e-04
            1.167800            33.717200          5.30000e-05          2.36320e-04
            1.177200            33.719300          8.50000e-05          3.78960e-04
            1.186600            33.721300          9.60000e-05          4.27950e-04
            1.196000            33.723100          9.20000e-05          4.10070e-04
            1.205500            33.724700          9.10000e-05          4.05580e-04
            1.214900            33.726100          1.06000e-04          4.72400e-04
            1.224300            33.727300          2.09000e-04          9.31319e-04
            1.233700            33.728300          4.33000e-04          1.92945e-03
            1.243100            33.729200          1.15000e-04          5.12410e-04
            1.252500            33.729800          1.65000e-04          7.35170e-04
            1.261900            33.730300          2.43000e-04          1.08265e-03
            1.271400            33.730600          6.00000e-06          2.67300e-05
            1.280800            33.730700         -3.50000e-05         -1.55940e-04
            1.287800            33.730600          1.71000e-04          7.61860e-04
            1.294900            33.730500          9.20000e-05          4.09897e-04
            1.302000            33.730200          2.70000e-05          1.20300e-04
            1.309000            33.729800          1.65000e-04          7.35170e-04
            1.316100            33.729400          2.58000e-04          1.14959e-03
            1.323100            33.728800          1.77000e-04          7.88700e-04
            1.330200            33.728100          3.06000e-04          1.36358e-03
            1.337300            33.727300          2.09000e-04          9.31319e-04
            1.344300            33.726400          1.34000e-04          5.97160e-04
            1.351400            33.725400          2.00000e-05          8.91400e-05
            1.358400            33.724300          2.70000e-05          1.20330e-04
            1.365500            33.723100          9.20000e-05          4.10070e-04
            1.372600            33.721700          5.90000e-05          2.63000e-04
            1.379600            33.720300          5.90000e-05          2.63030e-04
            1.386700            33.718800          1.05000e-04          4.68140e-04
            1.393700            33.717200          5.30000e-05          2.36320e-04
            1.400800            33.715400          8.00000e-05          3.56750e-04
            1.407900            33.713600          1.38000e-04          6.15460e-04
            1.414900            33.711700          1.07000e-04          4.77260e-04
            1.422000            33.709600          1.07000e-04          4.77320e-04
            1.429000            33.707500          1.81000e-04          8.07500e-04
            1.436100            33.705300          2.03000e-04          9.05770e-04
            1.443200            33.702900          1.38000e-04          6.15850e-04
            1.450200            33.700500          1.35000e-04          6.02550e-04
            1.457300            33.698000          1.21000e-04          5.40140e-04
            1.464300            33.695400          5.10000e-05          2.27700e-04
            1.471400            33.692600          6.60000e-05          2.94710e-04
            1.478500            33.689800          1.80000e-05          8.04000e-05
            1.485500            33.687000          6.10000e-05          2.72480e-04
            1.492600            33.684000          2.50000e-05          1.11690e-04
            1.499600            33.680900          0.00000e+00          0.00000e+00
            1.506700            33.677800          4.50000e-05          2.01120e-04
            1.513800            33.674600         -8.50000e-05         -3.79970e-04
            1.520800            33.671400          4.30000e-05          1.92250e-04
            1.527900            33.668100         -1.10000e-05         -4.91900e-05
            1.534900            33.664800          1.10000e-05          4.92000e-05
            1.542000            33.661400         -2.30000e-05         -1.02890e-04
            1.549100            33.658000         -2.00000e-04         -8.94940e-04
            1.556100            33.654600         -2.07000e-04         -9.26430e-04
            1.563200            33.651100         -1.34000e-04         -5.99810e-04
            1.584100            33.611300          7.00000e-06          3.14100e-05
            1.605100            33.569500         -3.50000e-05         -1.57430e-04
            1.626100            33.526300         -4.83000e-04         -2.17824e-03
            1.647000            33.481900          1.22000e-04          5.51661e-04
            1.668000            33.436800          3.70000e-05          1.67760e-04
            1.689000            33.391500         -5.30000e-05         -2.40960e-04
            1.709900            33.346200          3.50000e-05          1.59550e-04
            1.730900            33.301100          2.06000e-04          9.41633e-04
            1.751900            33.256400         -2.56000e-04         -1.17329e-03
            1.772800            33.212200         -3.31000e-04         -1.52110e-03
            1.793800            33.168300          5.67000e-04          2.61258e-03
            1.814800            33.124600         -4.70000e-04         -2.17130e-03
            1.835700            33.080800         -1.48400e-03         -6.87430e-03
            1.856700            33.036700         -1.07300e-03         -4.98390e-03
            1.877700            32.991800         -7.77000e-04         -3.61850e-03
            1.898600            32.945800         -3.06000e-03         -1.42902e-02
            1.919600            32.898400         -2.22300e-03         -1.04122e-02
