            # q-path           omega(meV)         lw_diff(meV)          lambda_diff
            2.359800            30.870600          6.93000e-04          3.68600e-03
            2.380800            30.870000          2.12300e-03          1.12930e-02
            2.401800            30.869300          3.57700e-03          1.90281e-02
            2.415300            30.885300          2.74500e-03          1.45874e-02
            2.428900            30.901700          2.62500e-03          1.39340e-02
            2.442400            30.918400          2.04900e-03          1.08655e-02
            2.456000            30.935300          9.60000e-04          5.08500e-03
            2.469500            30.952700          1.95800e-03          1.03600e-02
            2.483000            30.970400          3.00600e-03          1.58863e-02
            2.496600            30.988500         -1.65500e-03         -8.73700e-03
            2.510100            31.007000          2.61200e-03          1.37720e-02
            2.523700            31.026000          4.35000e-04          2.29100e-03
            2.537200            31.045600          4.07000e-04          2.14000e-03
            2.550800            31.065800          1.53100e-03          8.04200e-03
            2.564300            31.086500         -3.85800e-03         -2.02370e-02
            2.577800            31.108000          2.72000e-03          1.42478e-02
            2.591400            31.130100         -4.39000e-04         -2.29600e-03
            2.604900            31.152900          2.23900e-03          1.16949e-02
            2.618500            31.176400          1.25400e-03          6.54000e-03
            2.632000            31.200600          1.72600e-03          8.98760e-03
            2.645600            31.225300         -1.76700e-03         -9.18600e-03
            2.659100            31.250600          1.76800e-03          9.17670e-03
            2.672600            31.276400         -1.51000e-04         -7.82000e-04
            2.686200            31.302500          2.51000e-04          1.29800e-03
            2.699700            31.328900          1.27600e-03          6.59050e-03
            2.713300            31.355300          1.13500e-03          5.85200e-03
            2.726800            31.381600         -1.12300e-03         -5.78100e-03
            2.740400            31.407700          4.17000e-04          2.14300e-03
            2.753900            31.433300         -7.24000e-04         -3.71400e-03
            2.767500            31.458200          9.06000e-04          4.64100e-03
            2.781000            31.481700          3.79000e-04          1.93800e-03
            2.794500            31.455500          1.11330e-02          5.70360e-02
            2.808100            31.406600          8.20300e-03          4.21560e-02
            2.821600            31.358400          8.48400e-03          4.37350e-02
            2.835200            31.312000          1.07030e-02          5.53370e-02
            2.848700            31.268200          1.22060e-02          6.32840e-02
            2.862300            31.228100          1.37650e-02          7.15500e-02
            2.875800            31.192500          1.44630e-02          7.53540e-02
            2.889300            31.162200          9.99000e-03          5.21490e-02
            2.902900            31.137800          1.34880e-02          7.05100e-02
            2.916400            31.119900          2.15100e-03          1.12500e-02
            2.930000            31.109100         -2.05610e-02         -1.07690e-01
            2.943500            31.105500         -1.94020e-02         -1.01646e-01
            2.976000            31.107600         -4.46000e-04         -2.33000e-03
            3.008500            31.114000          1.70870e-02          8.94710e-02
            3.040900            31.124400          3.77100e-03          1.97330e-02
            3.073400            31.138100          1.43000e-03          7.47600e-03
            3.105900            31.151200          1.02700e-03          5.36470e-03
            3.138400            31.149100          2.55000e-04          1.33220e-03
            3.170800            31.134800          1.38000e-04          7.21670e-04
            3.203300            31.113300          7.90000e-05          4.13680e-04
            3.235800            31.087000          3.60000e-05          1.88830e-04
            3.268300            31.057400          4.80000e-05          2.52251e-04
            3.300700            31.025400          6.40000e-05          3.37031e-04
            3.333200            30.991400          1.31000e-04          6.91380e-04
            3.365700            30.955500         -7.80000e-05         -4.12700e-04
            3.398100            30.917700          3.76000e-04          1.99390e-03
            3.430600            30.877600          2.06000e-04          1.09530e-03
            3.463100            30.835000          8.48000e-04          4.52099e-03
            3.495600            30.789700         -2.03000e-04         -1.08540e-03
            3.528000            30.741200          1.81900e-03          9.75720e-03
            3.560500            30.689400          2.34900e-03          1.26429e-02
            3.593000            30.634200          2.14100e-03          1.15642e-02
            3.625500            30.575600          4.04100e-03          2.19110e-02
            3.657900            30.513800          5.57500e-03          3.03520e-02
            3.690400            30.449400         -1.23600e-03         -6.75700e-03
            3.722900            30.384300          3.97400e-03          2.18201e-02
            3.755400            30.325200         -3.13000e-04         -1.72500e-03
            3.787800            30.299300          1.90300e-03          1.05079e-02
            3.820300            30.360500          1.06500e-03          5.85680e-03
            3.852800            30.475800         -1.14000e-04         -6.22200e-04
            3.885200            30.596200          3.00000e-04          1.62450e-03
            3.917700            30.707900         -7.29000e-04         -3.91880e-03
            3.950200            30.807200          5.73000e-04          3.06040e-03
            3.982700            30.892900          3.75000e-04          1.99180e-03
            4.015100            30.964300          3.25000e-04          1.71830e-03
            4.047600            31.021400          9.18000e-04          4.83560e-03
            4.080100            31.064000         -1.62900e-03         -8.55700e-03
            4.112600            31.092000         -2.49000e-04         -1.30570e-03
            4.145000            31.105300          1.30000e-04          6.81100e-04
            4.177500            31.103800          4.64000e-04          2.43120e-03
            4.210000            31.087300          1.50200e-03          7.87831e-03
            4.242400            31.055700          1.02400e-03          5.38200e-03

            0.000000            31.105500         -1.94020e-02         -1.01646e-01
            0.025000            31.113400          9.42300e-03          4.93400e-02
            0.049900            31.135700          1.53350e-02          8.01860e-02
            0.074900            31.168900          1.15580e-02          6.03070e-02
            0.099800            31.206600          2.96600e-03          1.54390e-02
            0.124800            31.241300          2.24800e-03          1.16760e-02
            0.149800            31.266100         -3.19000e-04         -1.65400e-03
            0.174700            31.278100          1.55200e-03          8.04140e-03
            0.199700            31.278900         -4.88000e-04         -2.52800e-03
            0.224600            31.271600          9.53000e-04          4.93970e-03
            0.249600            31.260200          2.13100e-03          1.10538e-02
            0.274600            31.266500         -2.65000e-03         -1.37410e-02
            0.299500            31.267100         -4.02600e-03         -2.08750e-02
            0.324500            31.261600          4.22000e-04          2.18800e-03
            0.349400            31.249900         -1.62700e-03         -8.44600e-03
            0.374400            31.232400         -5.96600e-03         -3.10030e-02
            0.399300            31.209500         -1.28300e-03         -6.67700e-03
            0.424300            31.182000         -1.23200e-02         -6.42330e-02
            0.449300            31.158800          2.37000e-03          1.23740e-02
            0.474200            31.155400          1.57500e-03          8.22550e-03
            0.499200            31.154700          4.91000e-04          2.56390e-03
            0.524100            31.156900          2.85000e-04          1.48800e-03
            0.549100            31.161900          8.85000e-04          4.61990e-03
            0.574100            31.169600          4.76000e-04          2.48360e-03
            0.599000            31.179700          5.60000e-04          2.92000e-03
            0.624000            31.192100          6.00000e-06          3.12000e-05
            0.648900            31.206200          2.07000e-04          1.07748e-03
            0.673900            31.221600          1.26000e-04          6.55220e-04
            0.698900            31.238000          8.70000e-05          4.51940e-04
            0.723800            31.254700         -1.14000e-04         -5.91550e-04
            0.748800            31.271300         -4.92000e-04         -2.55038e-03
            0.773700            31.287500         -2.37000e-04         -1.22721e-03
            0.798700            31.303000          8.40000e-05          4.34550e-04
            0.823700            31.317700          3.20000e-05          1.65390e-04
            0.848600            31.331500          3.90000e-05          2.01390e-04
            0.873600            31.344600          1.00000e-04          5.15940e-04
            0.898500            31.357200          1.85000e-04          9.53760e-04
            0.923500            31.369400          1.53000e-04          7.88150e-04
            0.948400            31.381400          3.27000e-04          1.68316e-03
            0.973400            31.393500          2.86000e-04          1.47097e-03
            0.998400            31.405700          5.77000e-04          2.96543e-03
            1.007800            31.407400          3.73000e-04          1.91679e-03
            1.017200            31.409400          5.08000e-04          2.61019e-03
            1.026600            31.411800          3.26000e-04          1.67480e-03
            1.036000            31.414400          3.41000e-04          1.75160e-03
            1.045400            31.417300          2.04000e-04          1.04769e-03
            1.054800            31.420400         -7.80000e-05         -4.00500e-04
            1.064300            31.423800          1.74000e-04          8.93200e-04
            1.073700            31.427300          3.38000e-04          1.73469e-03
            1.083100            31.431000          2.66000e-04          1.36490e-03
            1.092500            31.434900          1.50000e-05          7.69000e-05
            1.101900            31.438800          2.00000e-04          1.02576e-03
            1.111300            31.442800          2.70000e-04          1.38442e-03
            1.120700            31.446800          1.51000e-04          7.74070e-04
            1.130200            31.450800          1.54000e-04          7.89210e-04
            1.139600            31.454700          1.46000e-04          7.48000e-04
            1.149000            31.458500          1.31000e-04          6.71020e-04
            1.158400            31.462200          1.47000e-04          7.52820e-04
            1.167800            31.465800          1.02000e-04          5.22220e-04
            1.177200            31.469100          1.11000e-04          5.68180e-04
            1.186600            31.472300          4.00000e-05          2.04710e-04
            1.196000            31.475200          4.00000e-05          2.04670e-04
            1.205500            31.477900          1.00000e-05          5.11600e-05
            1.214900            31.480300         -2.60000e-05         -1.32990e-04
            1.224300            31.482400          6.90000e-05          3.52898e-04
            1.233700            31.484200          1.10000e-05          5.62500e-05
            1.243100            31.485700          4.50000e-05          2.30103e-04
            1.252500            31.486800          2.90000e-05          1.48275e-04
            1.261900            31.487700          2.10000e-05          1.07360e-04
            1.271400            31.488200          3.00000e-05          1.53380e-04
            1.280800            31.488300          1.10000e-05          5.62370e-05
            1.287800            31.488200          6.00000e-05          3.06747e-04
            1.294900            31.487900          7.40000e-05          3.78330e-04
            1.302000            31.487500         -2.00000e-05         -1.02260e-04
            1.309000            31.486800          2.90000e-05          1.48275e-04
            1.316100            31.486000          7.60000e-05          3.88601e-04
            1.323100            31.485000          3.30000e-05          1.68743e-04
            1.330200            31.483700          5.90000e-05          3.01724e-04
            1.337300            31.482400          6.90000e-05          3.52898e-04
            1.344300            31.480800          5.50000e-05          2.81320e-04
            1.351400            31.479100          2.10000e-05          1.07420e-04
            1.358400            31.477200         -6.00000e-06         -3.07000e-05
            1.365500            31.475200          4.00000e-05          2.04670e-04
            1.372600            31.473000          2.60000e-05          1.33050e-04
            1.379600            31.470700          7.50000e-05          3.83870e-04
            1.386700            31.468300          1.37000e-04          7.01300e-04
            1.393700            31.465800          1.02000e-04          5.22220e-04
            1.400800            31.463100          7.80000e-05          3.99410e-04
            1.407900            31.460400          1.27000e-04          6.50440e-04
            1.414900            31.457600          1.09000e-04          5.58350e-04
            1.422000            31.454700          1.46000e-04          7.48000e-04
            1.429000            31.451800          7.90000e-05          4.04780e-04
            1.436100            31.448800          2.02000e-04          1.03531e-03
            1.443200            31.445800          2.74000e-04          1.40461e-03
            1.450200            31.442800          2.70000e-04          1.38442e-03
            1.457300            31.439800          2.59000e-04          1.32820e-03
            1.464300            31.436800          2.49000e-04          1.27719e-03
            1.471400            31.433900          3.29000e-04          1.68785e-03
            1.478500            31.431000          2.66000e-04          1.36490e-03
            1.485500            31.428200          2.40000e-04          1.23166e-03
            1.492600            31.425500          4.52000e-04          2.32005e-03
            1.499600            31.422900          2.92000e-04          1.49910e-03
            1.506700            31.420400         -7.80000e-05         -4.00500e-04
            1.513800            31.418000          2.11000e-04          1.08359e-03
            1.520800            31.415800          3.54000e-04          1.81819e-03
            1.527900            31.413700          3.86000e-04          1.98280e-03
            1.534900            31.411800          3.26000e-04          1.67480e-03
            1.542000            31.410000          4.75000e-04          2.44058e-03
            1.549100            31.408400          2.74000e-04          1.40800e-03
            1.556100            31.407000          4.71000e-04          2.42044e-03
            1.563200            31.405700          5.77000e-04          2.96543e-03
            1.584100            31.393200          5.40000e-05          2.77700e-04
            1.605100            31.380000          3.50000e-05          1.80160e-04
            1.626100            31.366200         -1.91000e-04         -9.84100e-04
            1.647000            31.351500          5.52000e-04          2.84673e-03
            1.668000            31.335800          1.22000e-04          6.29810e-04
            1.689000            31.319100          1.46000e-04          7.54500e-04
            1.709900            31.301200          1.40000e-04          7.24330e-04
            1.730900            31.282100          1.78000e-04          9.22059e-04
            1.751900            31.261800          1.16000e-04          6.01674e-04
            1.772800            31.240300         -6.70000e-05         -3.48000e-04
            1.793800            31.217800          4.00000e-04          2.08056e-03
            1.814800            31.194500          4.20000e-04          2.18784e-03
            1.835700            31.170600         -2.23000e-04         -1.16340e-03
            1.856700            31.146300          5.13000e-04          2.68070e-03
            1.877700            31.122100          7.70000e-05          4.03000e-04
            1.898600            31.098300         -4.61000e-04         -2.41630e-03
            1.919600            31.075000         -2.68000e-04         -1.40680e-03
            1.940500            31.052600          3.32000e-04          1.74530e-03
            1.961500            31.054600         -7.43300e-03         -3.90700e-02
            1.982500            31.103900         -2.93500e-03         -1.53780e-02
            2.003400            31.153100         -1.91700e-03         -1.00120e-02
            2.024400            31.202300          1.78200e-03          9.27860e-03
            2.045400            31.251000          4.55000e-04          2.36160e-03
            2.066300            31.299100          1.13100e-03          5.85230e-03
            2.087300            31.346200          5.09000e-04          2.62590e-03
            2.108300            31.392200         -3.36400e-03         -1.73040e-02
            2.129200            31.436700          6.75000e-04          3.46220e-03
            2.150200            31.479500          1.23400e-03          6.31230e-03
            2.171200            31.520100         -2.78000e-04         -1.41800e-03
            2.192100            31.558500         -1.13700e-03         -5.78700e-03
            2.213100            31.594200          1.38900e-03          7.05420e-03
            2.234100            31.627100          2.33200e-03          1.18182e-02
            2.255000            31.656700         -4.73700e-03         -2.39610e-02
            2.276000            31.683000         -7.86000e-04         -3.96900e-03
            2.297000            31.705600          2.65400e-03          1.33833e-02
            2.317900            31.724400          1.43300e-03          7.21800e-03
            2.338900            31.739200          2.98100e-03          1.50007e-02
            2.359800            31.749900          5.98900e-03          3.01160e-02
            2.380800            31.756300          5.65700e-03          2.84350e-02
            2.401800            31.758500          9.38600e-03          4.71730e-02
            2.415300            31.758900          9.75800e-03          4.90415e-02
            2.428900            31.760400          6.81500e-03          3.42474e-02
            2.442400            31.762900          4.38100e-03          2.20120e-02
            2.456000            31.766500          7.70000e-03          3.86796e-02
            2.469500            31.771100          7.06400e-03          3.54740e-02
            2.483000            31.776700          5.81800e-03          2.92070e-02
            2.496600            31.783200          7.54400e-03          3.78559e-02
            2.510100            31.790600         -3.01800e-03         -1.51370e-02
            2.523700            31.798500          4.66400e-03          2.33810e-02
            2.537200            31.806900         -5.82100e-03         -2.91670e-02
            2.550800            31.815300         -1.06800e-03         -5.34800e-03
            2.564300            31.823200          2.53600e-03          1.26940e-02
            2.577800            31.830400         -3.31800e-03         -1.66000e-02
            2.591400            31.836000          5.54500e-03          2.77330e-02
            2.604900            31.839800          4.61300e-03          2.30657e-02
            2.618500            31.840900          5.33300e-03          2.66641e-02
            2.632000            31.839000          3.62600e-03          1.81310e-02
            2.645600            31.833400          1.11800e-03          5.59200e-03
            2.659100            31.823700          3.66800e-03          1.83600e-02
            2.672600            31.809600          1.49200e-03          7.47400e-03
            2.686200            31.784900         -3.66200e-03         -1.83740e-02
            2.699700            31.755800          2.47600e-03          1.24460e-02
            2.713300            31.722300          4.64900e-03          2.34185e-02
            2.726800            31.684800          2.55500e-03          1.29010e-02
            2.740400            31.643800          7.29100e-03          3.69099e-02
            2.753900            31.599700          6.92000e-03          3.51290e-02
            2.767500            31.553300          8.96400e-03          4.56390e-02
            2.781000            31.505700          7.91100e-03          4.04000e-02
            2.794500            31.481600          1.00180e-02          5.12388e-02
            2.808100            31.430800          7.18700e-03          3.68780e-02
            2.821600            31.380200          8.42300e-03          4.33600e-02
            2.835200            31.330800          8.91200e-03          4.60210e-02
            2.848700            31.283800          1.50690e-02          7.80500e-02
            2.862300            31.240400          1.37650e-02          7.14940e-02
            2.875800            31.201500          1.44630e-02          7.53050e-02
            2.889300            31.168200          9.99000e-03          5.21320e-02
            2.902900            31.141400          1.34880e-02          7.05000e-02
            2.916400            31.121700          2.15100e-03          1.12600e-02
            2.930000            31.109600         -2.05610e-02         -1.07690e-01
            2.943500            31.105500         -1.94020e-02         -1.01646e-01
            2.976000            31.110900         -4.46000e-04         -2.34000e-03
            3.008500            31.124900          1.70870e-02          8.94070e-02
            3.040900            31.142000          4.14100e-03          2.16440e-02
            3.073400            31.155500          1.25400e-03          6.54800e-03
            3.105900            31.164400          1.02700e-03          5.36020e-03
            3.138400            31.181700          4.38000e-04          2.28350e-03
            3.170800            31.205600          3.29000e-04          1.71263e-03
            3.203300            31.233200          3.59000e-04          1.86553e-03
            3.235800            31.264300          1.12000e-04          5.80850e-04
            3.268300            31.299100          1.37000e-04          7.08905e-04
            3.300700            31.338100          9.20000e-05          4.74871e-04
            3.333200            31.382100          1.26000e-04          6.48544e-04
            3.365700            31.431900         -9.50000e-05         -4.87400e-04
            3.398100            31.488500          1.40000e-04          7.15700e-04
            3.430600            31.552700          2.41000e-04          1.22700e-03
            3.463100            31.625200          4.98000e-04          2.52401e-03
            3.495600            31.706700         -5.40000e-04         -2.72290e-03
            3.528000            31.797400          1.55000e-03          7.77100e-03
            3.560500            31.897400          2.29100e-03          1.14140e-02
            3.593000            32.006500          2.01900e-03          9.99020e-03
            3.625500            32.123900          3.87000e-04          1.90100e-03
            3.657900            32.249000          2.22400e-03          1.08405e-02
            3.690400            32.380400          4.30000e-04          2.07900e-03
            3.722900            32.516700          9.79000e-04          4.69353e-03
            3.755400            32.656300         -4.46000e-04         -2.12000e-03
            3.787800            32.797300          4.74000e-04          2.23370e-03
            3.820300            32.937600          3.65000e-04          1.70550e-03
            3.852800            33.075400         -4.94000e-04         -2.28910e-03
            3.885200            33.208500          1.46000e-04          6.71100e-04
            3.917700            33.335400         -2.63000e-04         -1.19970e-03
            3.950200            33.454300          5.32000e-04          2.40957e-03
            3.982700            33.564300          2.98000e-04          1.34092e-03
            4.015100            33.664300          2.43000e-04          1.08689e-03
            4.047600            33.754000         -1.87000e-04         -8.32000e-04
            4.080100            33.833200          3.45000e-04          1.52780e-03
            4.112600            33.902300          4.70000e-05          2.07300e-04
            4.145000            33.961700          8.84000e-04          3.88510e-03
            4.177500            34.012200          7.01000e-04          3.07170e-03
            4.210000            34.054900          1.10200e-03          4.81670e-03
            4.242400            34.090700          4.32400e-03          1.88610e-02

            0.000000            31.642200          1.40000e-05          7.08801e-05
            0.025000            31.643600          3.68900e-03          1.86750e-02
            0.049900            31.648600          9.16000e-04          4.63600e-03
            0.074900            31.659800          1.94100e-03          9.81600e-03
            0.099800            31.681700          6.38000e-04          3.22210e-03
            0.124800            31.719900          4.44000e-04          2.23660e-03
            0.149800            31.779200          3.79000e-04          1.90180e-03
            0.174700            31.859900          1.11600e-03          5.57320e-03
            0.199700            31.958500         -9.35000e-04         -4.64020e-03
            0.224600            32.069300          6.98000e-04          3.44010e-03
            0.249600            32.187200          4.43000e-04          2.16750e-03
            0.274600            32.307500          4.70000e-04          2.28250e-03
            0.299500            32.426400         -2.10000e-05         -1.01300e-04
            0.324500            32.541000         -6.04000e-04         -2.89100e-03
            0.349400            32.648900          1.64400e-03          7.81840e-03
            0.374400            32.748300          4.78000e-04          2.25900e-03
            0.399300            32.837800         -1.33800e-03         -6.29000e-03
            0.424300            32.916800          2.27000e-04          1.06200e-03
            0.449300            32.985000          8.10000e-05          3.77000e-04
            0.474200            33.042600          7.17000e-04          3.32920e-03
            0.499200            33.090000          1.84000e-04          8.52000e-04
            0.524100            33.128200          6.85000e-04          3.16380e-03
            0.549100            33.158400          8.99000e-04          4.14480e-03
            0.574100            33.181900          1.90000e-05          8.75000e-05
            0.599000            33.200300          5.11000e-04          2.35002e-03
            0.624000            33.215100         -9.50000e-05         -4.36400e-04
            0.648900            33.228000         -7.00000e-06         -3.22000e-05
            0.673900            33.240400          8.40000e-05          3.85370e-04
            0.698900            33.253900         -5.00000e-06         -2.29200e-05
            0.723800            33.269700         -3.66000e-04         -1.67610e-03
            0.748800            33.288600         -5.10000e-04         -2.33299e-03
            0.773700            33.311400          7.50000e-05          3.42610e-04
            0.798700            33.338400         -3.90000e-05         -1.77900e-04
            0.823700            33.369600          7.50000e-05          3.41420e-04
            0.848600            33.404700          6.50000e-05          2.95280e-04
            0.873600            33.443000          1.12000e-04          5.07620e-04
            0.898500            33.483700          2.18000e-04          9.85630e-04
            0.923500            33.526000          1.72000e-04          7.75710e-04
            0.948400            33.568700          1.68000e-04          7.55790e-04
            0.973400            33.610700          1.70000e-04          7.62820e-04
            0.998400            33.651100          3.36000e-04          1.50410e-03
            1.007800            33.655700          1.98000e-04          8.86100e-04
            1.017200            33.660300          2.71000e-04          1.21249e-03
            1.026600            33.664800          2.78000e-04          1.24339e-03
            1.036000            33.669200          3.22000e-04          1.43990e-03
            1.045400            33.673600          2.48000e-04          1.10863e-03
            1.054800            33.677800          1.94000e-04          8.67100e-04
            1.064300            33.682000          1.22000e-04          5.45140e-04
            1.073700            33.686000          1.78000e-04          7.95110e-04
            1.083100            33.689800          1.37000e-04          6.11850e-04
            1.092500            33.693600          1.43000e-04          6.38520e-04
            1.101900            33.697100          1.36000e-04          6.07140e-04
            1.111300            33.700500          1.32000e-04          5.89160e-04
            1.120700            33.703700          1.14000e-04          5.08720e-04
            1.130200            33.706800          1.37000e-04          6.11240e-04
            1.139600            33.709600          7.30000e-05          3.25650e-04
            1.149000            33.712300          1.13000e-04          5.04000e-04
            1.158400            33.714800          1.05000e-04          4.68250e-04
            1.167800            33.717200          6.40000e-05          2.85370e-04
            1.177200            33.719300          1.34000e-04          5.97420e-04
            1.186600            33.721300          1.13000e-04          5.03740e-04
            1.196000            33.723100          9.80000e-05          4.36810e-04
            1.205500            33.724700          5.90000e-05          2.62960e-04
            1.214900            33.726100          8.00000e-05          3.56530e-04
            1.224300            33.727300          1.33000e-04          5.92679e-04
            1.233700            33.728300          1.88000e-04          8.37750e-04
            1.243100            33.729200          1.15000e-04          5.12410e-04
            1.252500            33.729800          9.10000e-05          4.05460e-04
            1.261900            33.730300          1.93000e-04          8.59897e-04
            1.271400            33.730600          1.13000e-04          5.03450e-04
            1.280800            33.730700          6.90000e-05          3.07410e-04
            1.287800            33.730600          1.27000e-04          5.65830e-04
            1.294900            33.730500          1.54000e-04          6.86127e-04
            1.302000            33.730200          6.40000e-05          2.85150e-04
            1.309000            33.729800          9.10000e-05          4.05460e-04
            1.316100            33.729400          1.64000e-04          7.30720e-04
            1.323100            33.728800          8.70000e-05          3.87660e-04
            1.330200            33.728100          1.56000e-04          6.95140e-04
            1.337300            33.727300          1.33000e-04          5.92679e-04
            1.344300            33.726400          6.60000e-05          2.94120e-04
            1.351400            33.725400          4.60000e-05          2.05010e-04
            1.358400            33.724300          3.40000e-05          1.51530e-04
            1.365500            33.723100          9.80000e-05          4.36810e-04
            1.372600            33.721700          1.02000e-04          4.54680e-04
            1.379600            33.720300          1.09000e-04          4.85930e-04
            1.386700            33.718800          1.32000e-04          5.88520e-04
            1.393700            33.717200          6.40000e-05          2.85370e-04
            1.400800            33.715400          7.10000e-05          3.16610e-04
            1.407900            33.713600          1.23000e-04          5.48560e-04
            1.414900            33.711700          9.60000e-05          4.28190e-04
            1.422000            33.709600          7.30000e-05          3.25650e-04
            1.429000            33.707500          1.18000e-04          5.26450e-04
            1.436100            33.705300          1.78000e-04          7.94270e-04
            1.443200            33.702900          1.27000e-04          5.66760e-04
            1.450200            33.700500          1.32000e-04          5.89160e-04
            1.457300            33.698000          1.34000e-04          5.98170e-04
            1.464300            33.695400          1.14000e-04          5.08970e-04
            1.471400            33.692600          1.88000e-04          8.39510e-04
            1.478500            33.689800          1.37000e-04          6.11850e-04
            1.485500            33.687000          2.15000e-04          9.60420e-04
            1.492600            33.684000          1.35000e-04          6.03130e-04
            1.499600            33.680900          1.16000e-04          5.18390e-04
            1.506700            33.677800          1.94000e-04          8.67100e-04
            1.513800            33.674600          7.60000e-05          3.39740e-04
            1.520800            33.671400          2.84000e-04          1.26973e-03
            1.527900            33.668100          3.46000e-04          1.54728e-03
            1.534900            33.664800          2.78000e-04          1.24339e-03
            1.542000            33.661400          2.57000e-04          1.14975e-03
            1.549100            33.658000          1.47000e-04          6.57700e-04
            1.556100            33.654600          2.45000e-04          1.09650e-03
            1.563200            33.651100          3.36000e-04          1.50410e-03
            1.584100            33.611300          2.41000e-04          1.08137e-03
            1.605100            33.569500          2.30000e-04          1.03461e-03
            1.626100            33.526300         -1.68000e-04         -7.57700e-04
            1.647000            33.481900          6.48000e-04          2.93015e-03
            1.668000            33.436800          1.88000e-04          8.52430e-04
            1.689000            33.391500          3.11000e-04          1.41391e-03
            1.709900            33.346200          2.29000e-04          1.04389e-03
            1.730900            33.301100          3.91000e-04          1.78730e-03
            1.751900            33.256400          1.55000e-04          7.10500e-04
            1.772800            33.212200         -1.70000e-05         -7.81000e-05
            1.793800            33.168300          1.06100e-03          4.88878e-03
            1.814800            33.124600         -9.60000e-05         -4.43500e-04
            1.835700            33.080800         -9.30000e-04         -4.30820e-03
            1.856700            33.036700         -6.54000e-04         -3.03790e-03
            1.877700            32.991800          1.52000e-04          7.07900e-04
            1.898600            32.945800         -1.56900e-03         -7.32700e-03
            1.919600            32.898400         -1.17800e-03         -5.51780e-03
            1.940500            32.849200         -1.17300e-03         -5.51000e-03
            1.961500            32.798000          6.25000e-04          2.94520e-03
            1.982500            32.744600          1.14800e-03          5.42740e-03
            2.003400            32.689000         -1.23700e-03         -5.86800e-03
            2.024400            32.631200          7.73000e-04          3.67990e-03
            2.045400            32.571200         -3.00000e-04         -1.43340e-03
            2.066300            32.509500         -2.10000e-04         -1.00720e-03
            2.087300            32.446200          1.46000e-04          7.03000e-04
            2.108300            32.381900         -2.30000e-05         -1.11000e-04
            2.129200            32.317000          1.54800e-03          7.51320e-03
            2.150200            32.252200          6.67000e-04          3.25070e-03
            2.171200            32.188200          1.62300e-03          7.94060e-03
            2.192100            32.125700         -5.60000e-05         -2.75000e-04
            2.213100            32.065400          1.76100e-03          8.68200e-03
            2.234100            32.008300          2.67000e-03          1.32108e-02
            2.255000            31.955000         -4.52000e-04         -2.24400e-03
            2.276000            31.906500          1.15400e-03          5.74640e-03
            2.297000            31.863500          7.07000e-04          3.53000e-03
            2.317900            31.827000          1.24000e-03          6.20530e-03
            2.338900            31.797600          3.13100e-03          1.56980e-02
            2.359800            31.776100          5.63200e-03          2.82739e-02
            2.380800            31.762900          5.65700e-03          2.84230e-02
            2.401800            31.758500          9.38600e-03          4.71730e-02
            2.415300            31.759500          9.75800e-03          4.90389e-02
            2.428900            31.762700          6.81500e-03          3.42424e-02
            2.442400            31.767800          4.38100e-03          2.20050e-02
            2.456000            31.774700          7.70000e-03          3.86595e-02
            2.469500            31.783200          7.06400e-03          3.54470e-02
            2.483000            31.792900          6.12500e-03          3.07170e-02
            2.496600            31.803600          7.94600e-03          3.98224e-02
            2.510100            31.814800         -2.14200e-03         -1.07280e-02
            2.523700            31.826100          4.13100e-03          2.06740e-02
            2.537200            31.836900         -8.55800e-03         -4.28000e-02
            2.550800            31.846700          8.83000e-04          4.41300e-03
            2.564300            31.855100          3.90700e-03          1.95170e-02
            2.577800            31.861400         -3.59400e-03         -1.79470e-02
            2.591400            31.865100          3.14100e-03          1.56810e-02
            2.604900            31.865700          2.70000e-03          1.34780e-02
            2.618500            31.862900          5.60800e-03          2.80003e-02
            2.632000            31.856100         -5.77400e-03         -2.88410e-02
            2.645600            31.845100          1.11800e-03          5.58800e-03
            2.659100            31.829600          3.66800e-03          1.83520e-02
            2.672600            31.809600          1.49200e-03          7.47400e-03
            2.686200            31.790700         -3.66200e-03         -1.83670e-02
            2.699700            31.766900          2.47600e-03          1.24380e-02
            2.713300            31.738200          3.57000e-03          1.79654e-02
            2.726800            31.704800          2.04000e-03          1.02880e-02
            2.740400            31.666900          7.09700e-03          3.58754e-02
            2.753900            31.625000          5.87600e-03          2.97820e-02
            2.767500            31.579600          8.74500e-03          4.44510e-02
            2.781000            31.531600          7.53400e-03          3.84120e-02
            2.794500            31.505900          3.04400e-03          1.55454e-02
            2.808100            31.527500          2.81000e-04          1.43300e-03
            2.821600            31.547900         -3.62000e-04         -1.84400e-03
            2.835200            31.566700          1.05200e-03          5.35200e-03
            2.848700            31.583700          3.25000e-04          1.65100e-03
            2.862300            31.598800          1.45200e-03          7.37200e-03
            2.875800            31.611800          2.47100e-03          1.25350e-02
            2.889300            31.622600          1.24900e-03          6.33200e-03
            2.902900            31.631100          1.37500e-03          6.96700e-03
            2.916400            31.637200         -2.23800e-03         -1.13350e-02
            2.930000            31.640900          3.33000e-04          1.68610e-03
            2.943500            31.642200          1.40000e-05          7.08801e-05
            2.976000            31.649000          2.71300e-03          1.37290e-02
            3.008500            31.671200          1.73700e-03          8.77820e-03
            3.040900            31.713500          8.47000e-04          4.26900e-03
            3.073400            31.780900          3.75000e-04          1.88200e-03
            3.105900            31.876200          3.75000e-04          1.87080e-03
